ID,Program Name,Link,Program Type,Project Name,Recipient Region (if applicable),MEA Award,Total Project Cost,Sector,Capacity,Capacity Units,Electricity Reduction (kWh),Technology,CO2 Emissions Reductions (metric tons),Date,Notes,Legislative District,Congressional District,County
RCEGP010419,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,21400,Residential,4.68,kW,,Solar PV,2.77992,08/28/2014 12:00:00 AM,,,,
RCEGP010420,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,4070,40800,Residential,8.14,kW,,Solar PV,4.83516,03-11-2011 00:00,,,,
RCEGP010421,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,24076,Residential,5.75,kW,,Solar PV,3.4155,02/25/2014 12:00:00 AM,,,,
RCEGP010422,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,44925,Residential,8,ton,,Geothermal,3.75012,08-03-2011 00:00,,,,
RCEGP010423,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,33210,Residential,4,ton,,Geothermal,1.87506,04-03-2014 00:00,,,,
RCEGP010424,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3720,38301,Residential,7.44,kW,,Solar PV,4.41936,11-02-2011 00:00,,,,
RCEGP010425,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,35000,Residential,9.75,kW,,Solar PV,5.7915,09/22/2014 12:00:00 AM,,,,
RCEGP010426,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,28342,Residential,4,ton,,Geothermal,1.87506,04/27/2010 12:00:00 AM,,,,
RCEGP010427,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,32750,Residential,8.5,kW,,Solar PV,5.049,07/22/2013 12:00:00 AM,,,,
RCEGP010428,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12900,Residential,50,sqft,,Solar Hot Water,1.3365,11-01-2010 00:00,,,,
RCEGP010429,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,7000,Residential,50,sqft,,Solar Hot Water,1.3365,06/22/2011 12:00:00 AM,,,,
RCEGP010430,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,600,5155.86,Residential,43000,BTUs/hr,,Wood Burning Stove,,12/18/2012 12:00:00 AM,,,,
RCEGP010431,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,700,4569,Residential,52460,BTUs/hr,,Wood Burning Stove,,10/29/2013 12:00:00 AM,,,,
RCEGP010432,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2700,9000,Residential,50,sqft,,Solar Hot Water,1.3365,04/13/2009 12:00:00 AM,,,,
RCEGP010433,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,25000,Residential,4,ton,,Geothermal,1.87506,08-03-2010 00:00,,,,
RCEGP010434,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,6446,Residential,64,sqft,,Solar Hot Water,1.71072,11/13/2013 12:00:00 AM,,,,
RCEGP010435,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,27600,Residential,8,kW,,Solar PV,4.752,02/20/2014 12:00:00 AM,,,,
RCEGP010436,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,30002.7,Residential,6.37,kW,,Solar PV,3.78378,01/29/2014 12:00:00 AM,,,,
RCEGP010437,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,400,6562.35,Residential,55000,BTUs/hr,,Wood Burning Stove,,06-06-2013 00:00,,,,
RCEGP010438,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,29016,Residential,6.76,kW,,Solar PV,4.01544,02/26/2013 12:00:00 AM,,,,
RCEGP010439,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,26102,Residential,3,ton,,Geothermal,1.406295,07-12-2011 00:00,,,,
RCEGP010440,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,30175,Residential,8.5,kW,,Solar PV,5.049,05/15/2014 12:00:00 AM,,,,
RCEGP010441,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,35315,Residential,5,ton,,Geothermal,2.343825,11/19/2014 12:00:00 AM,,,,
RCEGP010442,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,48229,Residential,7,ton,,Geothermal,3.281355,06/15/2010 12:00:00 AM,,,,
RCEGP010443,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,14700,Residential,2.115,kW,,Solar PV,1.25631,01/19/2012 12:00:00 AM,,,,
RCEGP010444,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,12000,Residential,54,sqft,,Solar Hot Water,1.44342,01/19/2012 12:00:00 AM,,,,
RCEGP010445,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,116975,Residential,16,ton,,Geothermal,7.50024,12-01-2010 00:00,,,,
RCEGP010446,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,40700,Residential,7,ton,,Geothermal,3.281355,02-02-2012 00:00,,,,
RCEGP010447,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,19355,Residential,5.61,kW,,Solar PV,3.33234,08/28/2014 12:00:00 AM,,,,
RCEGP010448,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,14214.5,Residential,3,ton,,Geothermal,1.406295,04-11-2011 00:00,,,,
RCEGP010449,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,5150,38627,Residential,5.52,kW,,Solar PV,3.27888,07-01-2010 00:00,,,,
RCEGP010450,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,33181.9,Residential,3,ton,,Geothermal,1.406295,01/25/2012 12:00:00 AM,,,,
RCEGP010451,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2500,8775,Residential,50,sqft,,Solar Hot Water,1.3365,07/17/2009 12:00:00 AM,,,,
RCEGP010452,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,46150,Residential,11.5,kW,,Solar PV,6.831,09/20/2012 12:00:00 AM,,,,
RCEGP010453,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,22270,Residential,3,ton,,Geothermal,1.406295,06/16/2011 12:00:00 AM,,,,
RCEGP010454,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,36000,Residential,6.11,kW,,Solar PV,3.62934,08-07-2012 00:00,,,,
RCEGP010455,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12900,Residential,50,sqft,,Solar Hot Water,1.3365,06/18/2010 12:00:00 AM,,,,
RCEGP010456,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,5500,35500,Residential,4.5,kW,,Solar PV,2.673,07-09-2010 00:00,,,,
RCEGP010457,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,42941,Residential,4,ton,,Geothermal,1.87506,10/23/2009 12:00:00 AM,,,,
RCEGP010458,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12900,Residential,75,sqft,,Solar Hot Water,2.00475,11-01-2010 00:00,,,,
RCEGP010459,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12900,Residential,50,sqft,,Solar Hot Water,1.3365,11/15/2010 12:00:00 AM,,,,
RCEGP010460,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,32238,Residential,6.48,kW,,Solar PV,3.84912,03/26/2014 12:00:00 AM,,,,
RCEGP010461,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,12000,Residential,2.115,kW,,Solar PV,1.25631,09-05-2012 00:00,,,,
RCEGP010462,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,12950,Residential,81,sqft,,Solar Hot Water,2.16513,09-05-2012 00:00,,,,
RCEGP010463,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,26268,Residential,5.28,kW,,Solar PV,3.13632,10-04-2012 00:00,,,,
RCEGP010464,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,700,2672.01,Residential,47300,BTUs/hr,,Wood Burning Stove,,01-09-2014 00:00,,,,
RCEGP010465,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,25575,Residential,4,ton,,Geothermal,1.87506,12/19/2011 12:00:00 AM,,,,
RCEGP010466,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,47775,Residential,9.555,kW,,Solar PV,5.67567,08/13/2013 12:00:00 AM,,,,
RCEGP010467,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,33501,Residential,4,ton,,Geothermal,1.87506,08-06-2013 00:00,,,,
RCEGP010468,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,33530,Residential,4,ton,,Geothermal,1.87506,02/16/2012 12:00:00 AM,,,,
RCEGP010469,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,6000,17921,Residential,2.4,kW,,Wind,0,07/22/2009 12:00:00 AM,,,,
RCEGP010470,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,36998,Residential,12.24,kW,,Solar PV,7.27056,04/30/2013 12:00:00 AM,,,,
RCEGP010471,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,28442,Residential,2,kW,,Solar PV,1.188,10-08-2014 00:00,,,,
RCEGP010472,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,28442,Residential,48,sqft,,Solar Hot Water,1.28304,10-08-2014 00:00,,,,
RCEGP010473,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,17479.66,Residential,3,ton,,Geothermal,1.406295,01/17/2012 12:00:00 AM,,,,
RCEGP010474,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,22000,Residential,3.92,kW,,Solar PV,2.32848,09/21/2012 12:00:00 AM,,,,
RCEGP010475,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,29850,Residential,6,kW,,Solar PV,3.564,04/29/2013 12:00:00 AM,,,,
RCEGP010476,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,41790,Residential,8.4,kW,,Solar PV,4.9896,09-12-2012 00:00,,,,
RCEGP010477,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,587.5,7712.25,Residential,1.175,kW,,Solar PV,0.69795,07-12-2011 00:00,,,,
RCEGP010478,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,9821,Residential,48,sqft,,Solar Hot Water,1.28304,07-06-2012 00:00,,,,
RCEGP010479,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1800,6000,Residential,50,sqft,,Solar Hot Water,1.3365,04/13/2009 12:00:00 AM,,,,
RCEGP010480,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,24990,Residential,4.9,kW,,Solar PV,2.9106,07/29/2013 12:00:00 AM,,,,
RCEGP010481,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,28000,Residential,5,ton,,Geothermal,2.343825,05-04-2011 00:00,,,,
RCEGP010482,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,13904,Residential,5,ton,,Geothermal,2.343825,04-11-2011 00:00,,,,
RCEGP010483,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,11700,Residential,50,sqft,,Solar Hot Water,1.3365,05/21/2010 12:00:00 AM,,,,
RCEGP010484,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3440,54902.4,Residential,6.88,kW,,Solar PV,4.08672,02/16/2012 12:00:00 AM,,,,
RCEGP010485,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,14700,Residential,2.94,kW,,Solar PV,1.74636,11/19/2013 12:00:00 AM,,,,
RCEGP010486,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,45372,Residential,9.12,kW,,Solar PV,5.41728,11/28/2012 12:00:00 AM,,,,
RCEGP010487,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3870,58669,Residential,7.74,kW,,Solar PV,4.59756,03-05-2012 00:00,,,,
RCEGP010488,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,5410,36990,Residential,5.88,kW,,Solar PV,3.49272,01/19/2010 12:00:00 AM,,,,
RCEGP010489,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,925,12950,Residential,1.85,kW,,Solar PV,1.0989,05/31/2011 12:00:00 AM,,,,
RCEGP010490,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,18826,Residential,2,ton,,Geothermal,0.93753,05/31/2011 12:00:00 AM,,,,
RCEGP010491,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,700,3878.07,Residential,34400,BTUs/hr,,Wood Burning Stove,,11/24/2014 12:00:00 AM,,,,
RCEGP010492,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,600,10700,Residential,1.2,kW,,Solar PV,0.7128,12/15/2010 12:00:00 AM,,,,
RCEGP010493,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,13800,Residential,54,sqft,,Solar Hot Water,1.44342,12-12-2013 00:00,,,,
RCEGP010494,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2350,37506,Residential,4.7,kW,,Solar PV,2.7918,03-05-2012 00:00,,,,
RCEGP010495,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,11200,Residential,50,sqft,,Solar Hot Water,1.3365,01/19/2010 12:00:00 AM,,,,
RCEGP010496,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,33080,Residential,4,ton,,Geothermal,1.87506,05/29/2012 12:00:00 AM,,,,
RCEGP010497,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,5522.5,83721.1,Residential,11.045,kW,,Solar PV,6.56073,04/26/2012 12:00:00 AM,,,,
RCEGP010498,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12000,Residential,4,ton,,Geothermal,1.87506,04-11-2011 00:00,,,,
RCEGP010499,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,23740.5,Residential,4.66,kW,,Solar PV,2.76804,06-04-2013 00:00,,,,
RCEGP010500,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,12900,Residential,50,sqft,,Solar Hot Water,1.3365,11-01-2010 00:00,,,,
RCEGP010501,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,4625,42000,Residential,9.25,kW,,Solar PV,5.4945,07-12-2011 00:00,,,,
RCEGP010502,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,39402,Residential,7.92,kW,,Solar PV,4.70448,06/13/2012 12:00:00 AM,,,,
RCEGP010503,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,24277,Residential,3,ton,,Geothermal,1.406295,08-03-2011 00:00,,,,
RCEGP010504,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2820,42751.2,Residential,5.64,kW,,Solar PV,3.35016,05/29/2012 12:00:00 AM,,,,
RCEGP010505,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,700,4894.81,Residential,34000,BTUs/hr,,Wood Burning Stove,,06-05-2014 00:00,,,,
RCEGP010506,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1500,8021,Residential,47.4,sqft,,Solar Hot Water,1.267002,04-01-2011 00:00,,,,
RCEGP010507,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,39785,Residential,8.46,kW,,Solar PV,5.02524,03/28/2012 12:00:00 AM,,,,
RCEGP010508,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,52200,Residential,12.92,kW,,Solar PV,7.67448,04/16/2012 12:00:00 AM,,,,
RCEGP010509,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,34155,Residential,8.68,kW,,Solar PV,5.15592,09/22/2014 12:00:00 AM,,,,
RCEGP010510,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,700,3402.51,Residential,47300,BTUs/hr,,Wood Burning Stove,,04/29/2014 12:00:00 AM,,,,
RCEGP010511,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2000,22330.2,Residential,4,ton,,Geothermal,1.87506,06/15/2010 12:00:00 AM,,,,
RCEGP010512,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,9500,17751.5,Residential,3.8,kW,,Solar PV,2.2572,04/13/2009 12:00:00 AM,,,,
RCEGP010513,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,3000,15000,Residential,5,ton,,Geothermal,2.343825,07-02-2009 00:00,,,,
RCEGP010514,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,30000,Residential,10,kW,,Solar PV,5.94,06-10-2014 00:00,,,,
RCEGP010515,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,26885,Residential,6.12,kW,,Solar PV,3.63528,11/25/2014 12:00:00 AM,,,,
RCEGP010516,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,24121,Residential,3,kW,,Solar PV,1.782,07/15/2014 12:00:00 AM,,,,
RCEGP010517,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,500,4405.46,Residential,61000,BTUs/hr,,Wood Burning Stove,,09/30/2014 12:00:00 AM,,,,
RCEGP010518,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2300,37506,Residential,4.7,kW,,Solar PV,2.7918,04/26/2012 12:00:00 AM,,,,
RCEGP010519,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,2500,11700,Residential,50,sqft,,Solar Hot Water,1.3365,07/17/2009 12:00:00 AM,,,,
RCEGP010520,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,19195,Residential,5,kW,,Solar PV,2.97,10/28/2013 12:00:00 AM,,,,
RCEGP010521,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,37935.8,Residential,6.86,kW,,Solar PV,4.07484,05/31/2013 12:00:00 AM,,,,
RCEGP010522,Residential Clean Energy Grants,http://energy.maryland.gov/Residential/cleanenergygrants/,Grant,,,1000,28656,Residential,5.76,kW,,Solar PV,3.42144,09/21/2012 12:00:00 AM,,,,
